1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1000 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 1.110223e-16 

